"coreid","Iptc4xmpExt:CountryCode","Iptc4xmpExt:CountryName","Iptc4xmpExt:ProvinceState","Iptc4xmpExt:WorldRegion","ac:accessURI","ac:associatedSpecimenReference","ac:attributionLogoURL","ac:bestQualityAccessURI","ac:bestQualityFormat","ac:caption","ac:captureDevice","ac:comments","ac:digitizationDate","ac:furtherInformationURL","ac:goodQualityAccessURI","ac:hashFunction","ac:hashValue","ac:licenseLogoURL","ac:metadataCreator","ac:metadataLanguage","ac:metadataLanguageLiteral","ac:metadataProvider","ac:metadataProviderLiteral","ac:provider","ac:providerLiteral","ac:providerManagedID","ac:resourceCreationTechnique","ac:serviceExpectation","ac:subjectOrientation","ac:subjectPart","ac:subtype","ac:subtypeLiteral","ac:tag","ac:thumbnailAccessURI","ac:variant","ac:variantLiteral","dc:creator","dc:format","dc:rights","dc:type","dcterms:accessRights","dcterms:available","dcterms:created","dcterms:creator","dcterms:description","dcterms:format","dcterms:identifier","dcterms:language","dcterms:license","dcterms:modified","dcterms:publisher","dcterms:references","dcterms:rights","dcterms:rightsHolder","dcterms:source","dcterms:title","dcterms:type","dwc:basisOfRecord","dwc:catalogNumber","dwc:collectionCode","dwc:collectionID","dwc:coordinateUncertaintyInMeters","dwc:country","dwc:county","dwc:day","dwc:decimalLatitude","dwc:decimalLongitude","dwc:eventDate","dwc:family","dwc:genus","dwc:geodeticDatum","dwc:georeferencedBy","dwc:habitat","dwc:institutionCode","dwc:kingdom","dwc:locality","dwc:month","dwc:municipality","dwc:occurrenceID","dwc:occurrenceRemarks","dwc:order","dwc:otherCatalogNumbers","dwc:phylum","dwc:recordedBy","dwc:scientificName","dwc:scientificNameAuthorship","dwc:specificEpithet","dwc:startDayOfYear","dwc:stateProvince","dwc:year","exif:PixelXDimension","exif:PixelYDimension","idigbio:associatedRecordReference","idigbio:associatedRecordsetReference","idigbio:recordId","photoshop:Credit","symbiota:recordEnteredBy","xmp:CreateDate","xmp:MetadataDate","xmpRights:Owner","xmpRights:UsageTerms","xmpRights:WebStatement"
"15c4aed7-2765-4065-bd05-f09d2dbd084d","","United States","Colorado","North America","http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00007578_Cyrtopogon_fallei_hef.jpg","http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:7578","","","","","","","","","","","ff376e6f7a382ba32dbfc48e506bd91e","","","en","","","Museum of Comparative Zoology, Harvard University","","Museum of Comparative Zoology, Harvard University","","","online","","","","","","","ac:BestQuality","Best Quality","","image/jpeg","Copyright © 2003 President and Fellows of Harvard College, Some Rights Reserved CC-BY-NC-SA","StillImage","","","","","head frontal view","","http://mczbase.mcz.harvard.edu/media/98462","","","2003-03-31","","","http://creativecommons.org/licences/by-nc-sa/3.0/legalcode","","","MCZ:Ent:7578 Cyrtopogon fallei head frontal view","http://purl.org/dc/dcmitype/StillImage","","","","","","","","","","","","","","","","","","","","","","","","","","","","Cyrtopogon fallei","","","","","","900","","","","","Museum of Comparative Zoology, Harvard University","","","","Museum of Comparative Zoology, Harvard University","Available under Creative Commons BY-NC-SA 3.0 license","http://creativecommons.org/licences/by-nc-sa/3.0/"
"2158234d-28b9-4a1f-8de2-61388e39fa9c","","United States","Massachusetts","North America","http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00603792_Allograpta_obliqua_hef.jpg","http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:603792","","","","","","","","","","","d471dae4cf44f2b00d4850380989903d","","","en","","","Museum of Comparative Zoology, Harvard University","","Museum of Comparative Zoology, Harvard University","","","online","","","","","","","ac:BestQuality","Best Quality","","image/jpeg","Copyright © 2009 President and Fellows of Harvard College, Some Rights Reserved CC-BY-NC-SA","StillImage","","","","","head frontal view","","http://mczbase.mcz.harvard.edu/media/260652","","","2009-01-28","","","http://creativecommons.org/licences/by-nc-sa/3.0/legalcode","","","MCZ:Ent:603792 Allograpta obliqua head frontal view","http://purl.org/dc/dcmitype/StillImage","","","","","","","","","","","","","","","","","","","","","","","","","","","","Allograpta obliqua","","","","","","1000","","","","","Museum of Comparative Zoology, Harvard University","","","","Museum of Comparative Zoology, Harvard University","Available under Creative Commons BY-NC-SA 3.0 license","http://creativecommons.org/licences/by-nc-sa/3.0/"
"40637c71-3c90-4192-9de8-4d9501a5c096","","","","[no higher geography data]","http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00012640_Exoprosopa_parva_hef.jpg","http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:12640","","","","","","","","","","","7d8c31fb03c6966eda5ec01c3eb20479","","","en","","","Museum of Comparative Zoology, Harvard University","","Museum of Comparative Zoology, Harvard University","","","online","","","","","","","ac:BestQuality","Best Quality","","image/jpeg","Copyright © 2007 President and Fellows of Harvard College, Some Rights Reserved CC-BY-NC-SA","StillImage","","","","","head frontal view","","http://mczbase.mcz.harvard.edu/media/102190","","","2007-02-28","","","http://creativecommons.org/licences/by-nc-sa/3.0/legalcode","","","MCZ:Ent:12640 Exoprosopa parva head frontal view","http://purl.org/dc/dcmitype/StillImage","","","","","","","","","","","","","","","","","","","","","","","","","","","","Exoprosopa parva","","","","","","900","","","","","Museum of Comparative Zoology, Harvard University","","","","Museum of Comparative Zoology, Harvard University","Available under Creative Commons BY-NC-SA 3.0 license","http://creativecommons.org/licences/by-nc-sa/3.0/"
"9811cb0e-525a-4925-9531-bdd080a942d9","","Canada","Ontario","North America","http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00001191_Mycetophila_pinguis_hef.jpg","http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:1191","","","","","","","","","","","961c79c2a9978e7229d9bf16ffb1a6db","","","en","","","Museum of Comparative Zoology, Harvard University","","Museum of Comparative Zoology, Harvard University","","","online","","","","","","","ac:BestQuality","Best Quality","","image/jpeg","Copyright © 2006 President and Fellows of Harvard College, Some Rights Reserved CC-BY-NC-SA","StillImage","","","","","head frontal view","","http://mczbase.mcz.harvard.edu/media/96640","","","2006-06-30","","","http://creativecommons.org/licences/by-nc-sa/3.0/legalcode","","","MCZ:Ent:1191 Mycetophila pinguis head frontal view","http://purl.org/dc/dcmitype/StillImage","","","","","","","","","","","","","","","","","","","","","","","","","","","","Mycetophila pinguis","","","","","","900","","","","","Museum of Comparative Zoology, Harvard University","","","","Museum of Comparative Zoology, Harvard University","Available under Creative Commons BY-NC-SA 3.0 license","http://creativecommons.org/licences/by-nc-sa/3.0/"
"f43f4862-a27e-4f24-b514-6ff903eab911","","United States","Texas","North America","http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00012601_Chrysopilus_modesta_hef.jpg","http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:12601","","","","","","","","","","","829ff15ba5e3a5aec5fa55b48e7f841f","","","en","","","Museum of Comparative Zoology, Harvard University","","Museum of Comparative Zoology, Harvard University","","","online","","","","","","","ac:BestQuality","Best Quality","","image/jpeg","Copyright © 2006 President and Fellows of Harvard College, Some Rights Reserved CC-BY-NC-SA","StillImage","","","","","head frontal view","","http://mczbase.mcz.harvard.edu/media/96100","","","2006-11-30","","","http://creativecommons.org/licences/by-nc-sa/3.0/legalcode","","","MCZ:Ent:12601 Chrysopilus modesta head frontal view","http://purl.org/dc/dcmitype/StillImage","","","","","","","","","","","","","","","","","","","","","","","","","","","","Chrysopilus modesta","","","","","","900","","","","","Museum of Comparative Zoology, Harvard University","","","","Museum of Comparative Zoology, Harvard University","Available under Creative Commons BY-NC-SA 3.0 license","http://creativecommons.org/licences/by-nc-sa/3.0/"
"78087065-91f7-44c0-acbe-7dd159e7db63","","","","[no higher geography data]","http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00001204_Rymosia_filipes_hef.jpg","http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:1204","","","","","","","","","","","3cb9c7b2047ad267a89fadbe60a2ff1a","","","en","","","Museum of Comparative Zoology, Harvard University","","Museum of Comparative Zoology, Harvard University","","","online","","","","","","","ac:BestQuality","Best Quality","","image/jpeg","Copyright © 2006 President and Fellows of Harvard College, Some Rights Reserved CC-BY-NC-SA","StillImage","","","","","head frontal view","","http://mczbase.mcz.harvard.edu/media/96696","","","2006-06-30","","","http://creativecommons.org/licences/by-nc-sa/3.0/legalcode","","","MCZ:Ent:1204 Rymosia filipes head frontal view","http://purl.org/dc/dcmitype/StillImage","","","","","","","","","","","","","","","","","","","","","","","","","","","","Rymosia filipes","","","","","","900","","","","","Museum of Comparative Zoology, Harvard University","","","","Museum of Comparative Zoology, Harvard University","Available under Creative Commons BY-NC-SA 3.0 license","http://creativecommons.org/licences/by-nc-sa/3.0/"
"e294d5a2-8849-458f-ac71-161151cda422","","United States","Oregon","North America","http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00013549_Myopa_seminuda_hef.jpg","http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:13549","","","","","","","","","","","ef9e4e1f909c9d2857fdef1ff1f57568","","","en","","","Museum of Comparative Zoology, Harvard University","","Museum of Comparative Zoology, Harvard University","","","online","","","","","","","ac:BestQuality","Best Quality","","image/jpeg","Copyright © 2003 President and Fellows of Harvard College, Some Rights Reserved CC-BY-NC-SA","StillImage","","","","","head frontal view","","http://mczbase.mcz.harvard.edu/media/120901","","","2003-05-31","","","http://creativecommons.org/licences/by-nc-sa/3.0/legalcode","","","MCZ:Ent:13549 Myopa seminuda head frontal view","http://purl.org/dc/dcmitype/StillImage","","","","","","","","","","","","","","","","","","","","","","","","","","","","Myopa seminuda","","","","","","900","","","","","Museum of Comparative Zoology, Harvard University","","","","Museum of Comparative Zoology, Harvard University","Available under Creative Commons BY-NC-SA 3.0 license","http://creativecommons.org/licences/by-nc-sa/3.0/"
"3abbf2cf-ef80-4c45-981d-1a49607bec16","","Costa Rica","Puntarenas","Central America","http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00030240_Dichelacera_dorotheae_hef.jpg","http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:30240","","","","","","","","","","","5eb0c53b3d8e2212b63a15eea38b6d21","","","en","","","Museum of Comparative Zoology, Harvard University","","Museum of Comparative Zoology, Harvard University","","","online","","","","","","","ac:BestQuality","Best Quality","","image/jpeg","Copyright © 2006 President and Fellows of Harvard College, Some Rights Reserved CC-BY-NC-SA","StillImage","","","","","head frontal view","","http://mczbase.mcz.harvard.edu/media/98018","","","2006-06-30","","","http://creativecommons.org/licences/by-nc-sa/3.0/legalcode","","","MCZ:Ent:30240 Dichelacera dorotheae head frontal view","http://purl.org/dc/dcmitype/StillImage","","","","","","","","","","","","","","","","","","","","","","","","","","","","Dichelacera dorotheae","","","","","","900","","","","","Museum of Comparative Zoology, Harvard University","","","","Museum of Comparative Zoology, Harvard University","Available under Creative Commons BY-NC-SA 3.0 license","http://creativecommons.org/licences/by-nc-sa/3.0/"
"7735b48a-59d3-4e96-8d64-45998b1a24ea","","United States","Colorado","North America","http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00012634_Exoprosopa_dodrans_hef.jpg","http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:12634","","","","","","","","","","","0c242ee32bfbb2636d45a537c7b98f32","","","en","","","Museum of Comparative Zoology, Harvard University","","Museum of Comparative Zoology, Harvard University","","","online","","","","","","","ac:BestQuality","Best Quality","","image/jpeg","Copyright © 2003 President and Fellows of Harvard College, Some Rights Reserved CC-BY-NC-SA","StillImage","","","","","head frontal view","","http://mczbase.mcz.harvard.edu/media/102212","","","2003-04-30","","","http://creativecommons.org/licences/by-nc-sa/3.0/legalcode","","","MCZ:Ent:12634 Exoprosopa dodrans head frontal view","http://purl.org/dc/dcmitype/StillImage","","","","","","","","","","","","","","","","","","","","","","","","","","","","Exoprosopa dodrans","","","","","","900","","","","","Museum of Comparative Zoology, Harvard University","","","","Museum of Comparative Zoology, Harvard University","Available under Creative Commons BY-NC-SA 3.0 license","http://creativecommons.org/licences/by-nc-sa/3.0/"
"c7db7327-79d6-47ca-869a-d93afc188121","","","","[no higher geography data]","http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00012947_Dolichopus_batillifer_hef.jpg","http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:12947","","","","","","","","","","","7744b9b48f1805247e64f8e37ffa609d","","","en","","","Museum of Comparative Zoology, Harvard University","","Museum of Comparative Zoology, Harvard University","","","online","","","","","","","ac:BestQuality","Best Quality","","image/jpeg","Copyright © 2007 President and Fellows of Harvard College, Some Rights Reserved CC-BY-NC-SA","StillImage","","","","","head frontal view","","http://mczbase.mcz.harvard.edu/media/110299","","","2007-03-31","","","http://creativecommons.org/licences/by-nc-sa/3.0/legalcode","","","MCZ:Ent:12947 Dolichopus batillifer head frontal view","http://purl.org/dc/dcmitype/StillImage","","","","","","","","","","","","","","","","","","","","","","","","","","","","Dolichopus batillifer","","","","","","900","","","","","Museum of Comparative Zoology, Harvard University","","","","Museum of Comparative Zoology, Harvard University","Available under Creative Commons BY-NC-SA 3.0 license","http://creativecommons.org/licences/by-nc-sa/3.0/"
"06ae7a08-c6f7-4533-8698-df724c5d4367","","United States","District of Columbia","North America","http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00001147_Rhamphomyia_sordida_hef.jpg","http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:1147","","","","","","","","","","","72c0a105bdc6207a218495b293b4a687","","","en","","","Museum of Comparative Zoology, Harvard University","","Museum of Comparative Zoology, Harvard University","","","online","","","","","","","ac:BestQuality","Best Quality","","image/jpeg","Copyright © 2007 President and Fellows of Harvard College, Some Rights Reserved CC-BY-NC-SA","StillImage","","","","","head frontal view","","http://mczbase.mcz.harvard.edu/media/101508","","","2007-03-31","","","http://creativecommons.org/licences/by-nc-sa/3.0/legalcode","","","MCZ:Ent:1147 Rhamphomyia sordida head frontal view","http://purl.org/dc/dcmitype/StillImage","","","","","","","","","","","","","","","","","","","","","","","","","","","","Rhamphomyia sordida","","","","","","900","","","","","Museum of Comparative Zoology, Harvard University","","","","Museum of Comparative Zoology, Harvard University","Available under Creative Commons BY-NC-SA 3.0 license","http://creativecommons.org/licences/by-nc-sa/3.0/"
"c474f682-9a3e-4d6d-82dd-960361a25fbd","","","","[no higher geography data]","http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00012753_Stenopogon_modestus_hef.jpg","http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:12753","","","","","","","","","","","1378cefc856814e074b766e5049dfe32","","","en","","","Museum of Comparative Zoology, Harvard University","","Museum of Comparative Zoology, Harvard University","","","online","","","","","","","ac:BestQuality","Best Quality","","image/jpeg","Copyright © 2003 President and Fellows of Harvard College, Some Rights Reserved CC-BY-NC-SA","StillImage","","","","","head frontal view","","http://mczbase.mcz.harvard.edu/media/98578","","","2003-03-31","","","http://creativecommons.org/licences/by-nc-sa/3.0/legalcode","","","MCZ:Ent:12753 Stenopogon modestus head frontal view","http://purl.org/dc/dcmitype/StillImage","","","","","","","","","","","","","","","","","","","","","","","","","","","","Stenopogon modestus","","","","","","684","","","","","Museum of Comparative Zoology, Harvard University","","","","Museum of Comparative Zoology, Harvard University","Available under Creative Commons BY-NC-SA 3.0 license","http://creativecommons.org/licences/by-nc-sa/3.0/"
"5eeb970c-9592-487e-bd3f-9346f068baf8","","United States","California","North America","http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00007538_Rhagio_brunneipennis_hef.jpg","http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:7538","","","","","","","","","","","3c730fcad4a74cdf5e35fe76db5c1f15","","","en","","","Museum of Comparative Zoology, Harvard University","","Museum of Comparative Zoology, Harvard University","","","online","","","","","","","ac:BestQuality","Best Quality","","image/jpeg","Copyright © 2006 President and Fellows of Harvard College, Some Rights Reserved CC-BY-NC-SA","StillImage","","","","","head frontal view","","http://mczbase.mcz.harvard.edu/media/96046","","","2006-11-30","","","http://creativecommons.org/licences/by-nc-sa/3.0/legalcode","","","MCZ:Ent:7538 Rhagio brunneipennis head frontal view","http://purl.org/dc/dcmitype/StillImage","","","","","","","","","","","","","","","","","","","","","","","","","","","","Rhagio brunneipennis","","","","","","900","","","","","Museum of Comparative Zoology, Harvard University","","","","Museum of Comparative Zoology, Harvard University","Available under Creative Commons BY-NC-SA 3.0 license","http://creativecommons.org/licences/by-nc-sa/3.0/"
"22a8df33-db1f-4796-a3f4-4b3234eb90c4","","Cuba","","","http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00004057_Xylota_pretiosa_hef.jpg","http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:4057","","","","","","","","","","","74f636d7d0ebc3651345a8fdae489cdc","","","en","","","Museum of Comparative Zoology, Harvard University","","Museum of Comparative Zoology, Harvard University","","","online","","","","","","","ac:BestQuality","Best Quality","","image/jpeg","Copyright © 2003 President and Fellows of Harvard College, Some Rights Reserved CC-BY-NC-SA","StillImage","","","","","head frontal view","","http://mczbase.mcz.harvard.edu/media/115654","","","2003-05-31","","","http://creativecommons.org/licences/by-nc-sa/3.0/legalcode","","","MCZ:Ent:4057 Xylota pretiosa head frontal view","http://purl.org/dc/dcmitype/StillImage","","","","","","","","","","","","","","","","","","","","","","","","","","","","Xylota pretiosa","","","","","","900","","","","","Museum of Comparative Zoology, Harvard University","","","","Museum of Comparative Zoology, Harvard University","Available under Creative Commons BY-NC-SA 3.0 license","http://creativecommons.org/licences/by-nc-sa/3.0/"
